id,text,label
48653322,"Hey HN. <a href=""http:&#x2F;&#x2F;peerd.ai"" rel=""nofollow"">http:&#x2F;&#x2F;peerd.ai</a> is an AI agent harness that lives entirely in your browser as a web extension. You don’t have to install a separate “AI browser”. You don’t have to bolt on or run some external process or manage a clunky mcp integration. It’s just a fully contained web extension, written in no build vanilla JS with minimal non-browser dependencies, using your own provider keys, and Apache 2.<p>This isn’t just a fun hack. While it has largely been a solo side project, I genuinely believe the browser and the web could be the most natural platform for AI agents to operate safely, autonomously, and most importantly without A2A middlemen (more on that in a sec). To demonstrate that point peerd doesn’t just drive browser automation. It spins up isolated sandboxes using tabs and worker instances to support various real workload types. Those include headless JS computational work, visual JS notebooks, personal client side apps, and real Linux VMs on top of wasm with full http networking.<p>The industry discourse over the last several months has been dominated by “which substrate is the best for ai agent sandboxes” with many competing answers focused on different models and use cases. Cloudflare is one of the most prominent examples, positioning its v8 isolate based workers as the best in class solution thanks to faster than container startup times and strong isolation guarantees.   The v8 isolate is of course the product of chromium, which runs on billions of browsers around the world for free. The browser as a whole is perhaps the most battle tested sandbox system in the entire software industry. It’s been built on 3 decades of learning from hostile content, hostile code, and hostile users. Native and cloud agents are necessarily rebuilding all or most of this posture from scratch. peerd doesn’t. It leverages everything the browser has to offer and pushes it to its functional limits, while inheriting its security baseline and isolation from the host system.<p>Robust sandboxing isn’t the only thing the browser offers and peerd uses. It comes with extremely powerful and underrated primitives, from webCrypto, webRTC, webAuthn, webGPU, and ~soon WebNN. Direct web access, with your real live sessions, and api calls with fetch present an alternative model to MCP integrations. The agent can write and spawn web apps right there in a tab, no hosted service necessary. Then there’s the A2A piece: peerd already has a rudimentary p2p (peerd-to-peerd?) network in place using webRTC. Today you can connect with peers on the network, add them as contacts, and share signed apps you’ve created. I’m working on extending these apps to be able to leverage the same p2p network to support decentralized web apps (dwapps), as well as facilitate true p2p A2A with no platform or middlemen.<p>Given this is an early part time project, this is an extremely experimental build and in a v0.x preview state. I’ve taken care to attempt to address the lethal trifecta: the main agent loops&#x2F;sessions never ingest untrusted DOM code or possess low level navigation tools. It delegates those tasks to dedicated web runners with no wider tooling or secrets access that return summarized results. Both the DOM and the summarized results are bracketed as untrusted, meaning two stacked prompt injection escapes are needed. All egress goes through a central module that has a customizable deny list, and only models calls to designated allowed endpoints are possible. See more in the docs, site, and the code itself. Ultimately, use at your own risk.<p>Today anthropic, open router, local ollama, and even an experimental WebGPU instance of Gemma are supported.<p>Honest limitations: Chrome store and AMO are still pending until it can get more eyeballs and live usage. Just loading unpacked from GitHub is the easiest way to go, and as a bonus makes it easy to audit thanks to no build. Linux on wasm depends on the Cheerpx engine, which is not open source and has restrictions for commercial use. That may be a good reason to reassess it compared to alternatives, but it’s also the most performant and looks closest to implementing 64bit support.<p>Poke around, use it, critique it, and have fun.",0
48653413,"At first I thought it was just virtue signaling. But no, its the venue.<p>&gt;Venue: LSE Shaw Library, Houghton St, Old Building, London<p><a href=""https:&#x2F;&#x2F;halls.lse.ac.uk&#x2F;story&#x2F;25006031&#x2F;deal-with-the-uk-weather-while-you-live-in-halls"" rel=""nofollow"">https:&#x2F;&#x2F;halls.lse.ac.uk&#x2F;story&#x2F;25006031&#x2F;deal-with-the-uk-weat...</a><p>&gt; LSE halls (like most houses in the country) don&#x27;t have air conditioning, it can be quite suffocating.<p>I blame LSE. Uni should provide safe and comfortable environment for students.",1
48652167,"If you want to make meaningful change in this avenue you really can&#x27;t use words like &quot;bias&quot; or &quot;systemic&quot; because anywhere from 49-51% of the population will immediately shut down upon hearing that. Someone can argue (and many do to varying levels of success) that systemic bias doesn&#x27;t exist, which means <i>this</i> doesn&#x27;t exist, which means there no problem.<p>However, &quot;this AI model can decide that some subset of people, perhaps random, perhaps not, are simply not hirable for any job&quot; makes sense to most people regardless of political bent.",0
48652085,"I do think the point that solo companies that could have been billion dollar start-ups might get a lower market cap if they can be done solo with AI tools is a good one. But that seems a lot more nuanced than calling the idea something like a Mach 1 car.<p>I think this is like pointing out that we lowered the speed of sound as technology developed, so a Mach 1 car doesn’t mean the same thing anymore, if we want the analogies to line up. Of course I’ve stretched the analogy well past any hope of making sense at this point, haha.",1
48653345,"The really crisis is that we are now in a phase of (&quot;AGI&quot; or Bust).  That&#x27;s it.  Unless we get a self improving autonomous AI heading towards &quot;singularity&quot;  then it&#x27;s all going to blow up.   The amount of money invested is ridiculous and would  need a long time to recoup.  Without AGI, plenty investors are going to start exiting their positions and the entire thing will be drained.",1
48654572,"And for Dark Souls AI: <a href=""https:&#x2F;&#x2F;www.youtube.com&#x2F;watch?v=PrHKzKQdZxY&amp;t=1366s"" rel=""nofollow"">https:&#x2F;&#x2F;www.youtube.com&#x2F;watch?v=PrHKzKQdZxY&amp;t=1366s</a>",0
48654521,"Try companies in highly regulated industries with intense compliance requirements or where lives are at stake. They’re not universally AI-conservative, but they have more reason to be than your average productivity app SaaS.",0
48653761,"That’s normal where I live in the Southeast US from late May to late September. Plus 60-99% humidity, I can see the air in the mornings.<p>There’s something about 85F&#x2F;30C and 80%+ humidity that prevents the temp from going much higher for a longer period of time.",0
48652237,"What, you mean like the US AI Safety Institute Consortium <i>which Anthropic is a member of</i>?<p><a href=""https:&#x2F;&#x2F;www.federalregister.gov&#x2F;documents&#x2F;2023&#x2F;11&#x2F;02&#x2F;2023-24216&#x2F;artificial-intelligence-safety-institute-consortium"" rel=""nofollow"">https:&#x2F;&#x2F;www.federalregister.gov&#x2F;documents&#x2F;2023&#x2F;11&#x2F;02&#x2F;2023-24...</a><p><a href=""https:&#x2F;&#x2F;www.nist.gov&#x2F;artificial-intelligence&#x2F;nist-ai-consortium&#x2F;nist-ai-consortium-members"" rel=""nofollow"">https:&#x2F;&#x2F;www.nist.gov&#x2F;artificial-intelligence&#x2F;nist-ai-consort...</a><p>Or the Coalition for Secure AI, ditto?<p><a href=""https:&#x2F;&#x2F;www.coalitionforsecureai.org&#x2F;addressing-whats-next-in-securing-enterprise-ai&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;www.coalitionforsecureai.org&#x2F;addressing-whats-next-i...</a><p>Or the Frontier Model Forum, of which they were a founding member?<p><a href=""https:&#x2F;&#x2F;www-cdn.anthropic.com&#x2F;1095a748082bb69e714d1d550713e203b7114166&#x2F;frontier-model-forum.pdf"" rel=""nofollow"">https:&#x2F;&#x2F;www-cdn.anthropic.com&#x2F;1095a748082bb69e714d1d550713e2...</a><p>Consortium are entities, and the CEOs of Anthropic and OpenAI at least are openly begging for feedback with all their efforts to handle this, openly asking everyone else to figure out what the rules ought to be. Even if you think that too is a cynical ploy, <i>they&#x27;re asking</i>.",0
48652784,"I built BORFOLI, a multi-agent AI system that routes queries across 6 LLMs simultaneously. I used it to benchmark LLM performance on real CTF cybersecurity challenges, then compiled those results with published data from the NYU CTF Bench (NeurIPS 2024) into a single unified dataset.<p>The dataset covers 194 challenges across 5 categories (cryptography, web exploitation, forensics, reverse engineering, binary exploitation) tested against 10 model configurations including GPT-4o, Claude 3.5 Sonnet, and Claude 3.7 Sonnet.<p>Key finding: even the best frontier models solve only a small fraction of professional CTF challenges. Claude 3.5 Sonnet performed best at 20% overall. Binary exploitation was hardest across all models.<p>Full dataset, visualizations, and methodology in the Kaggle link. Any Feedback at all is greatly appreciated.<p>if you guys use this data set for any project, please tell me I don&#x27;t even need credits.",0
48654454,"&gt; with AI I imagine ...<p>I think that might be <i>just</i> imagination - android autocorrect in particular got sufficiently worse that I finally turned it off (I still use it as a &quot;typing assist&quot; - it only displays choices that I can tap to replace, or (more often) ignore.)",1
48653529,"The grant application process is wild now, half the questions I&#x27;m to respond to feel AI generated as well. I feel certain that the reviewers are just taking my responses and feeding them.into another AI to evaluate too.",1
